Id,Weekly_Sales
39_79_2013-03-22,40245.68999999995
39_79_2013-03-29,40791.54999999992
39_79_2013-04-05,49047.56999999998
39_79_2013-04-12,42549.10000000006
39_79_2013-04-19,44406.37000000008
39_79_2013-04-26,41264.97999999999
39_79_2013-05-03,45459.25
39_79_2013-05-10,41132.91000000006
39_79_2013-05-17,44384.259999999886
39_79_2013-05-24,46808.74000000012
39_79_2013-05-31,45314.79000000003
39_79_2013-06-07,48552.08000000005
39_79_2013-06-14,42849.439999999966
39_79_2013-06-21,42702.160000000054
39_79_2013-06-28,43302.70999999997
39_79_2013-07-05,46165.549999999916
39_79_2013-07-12,41562.0
39_79_2013-07-19,44277.18999999998
39_79_2013-07-26,42929.439999999966
39_80_2012-11-02,13881.263899999998
39_80_2012-11-09,13840.1264
39_80_2012-11-16,13857.178999999998
39_80_2012-11-23,13085.582599999998
39_80_2012-11-30,13704.796499999999
39_80_2012-12-07,13765.422500000004
39_80_2012-12-14,13715.3768
39_80_2012-12-21,14155.1404
39_80_2012-12-28,12588.848199999993
39_80_2013-01-04,12818.180000000008
39_80_2013-01-11,12273.540000000019
39_80_2013-01-18,12066.81000000003
39_80_2013-01-25,12703.840000000007
39_80_2013-02-01,13027.370000000019
39_80_2013-02-08,13666.939999999968
39_80_2013-02-15,12706.319999999992
39_80_2013-02-22,12384.43000000001
39_80_2013-03-01,13365.399999999992
39_80_2013-03-08,12966.979999999987
39_80_2013-03-15,12885.28000000002
39_80_2013-03-22,12658.329999999998
39_80_2013-03-29,12733.209999999981
39_80_2013-04-05,13660.239999999993
39_80_2013-04-12,13289.90999999999
39_80_2013-04-19,12554.300000000023
39_80_2013-04-26,12876.180000000008
39_80_2013-05-03,12899.020000000013
39_80_2013-05-10,12437.540000000019
39_80_2013-05-17,11343.089999999998
39_80_2013-05-24,13500.35000000001
39_80_2013-05-31,12505.28000000002
39_80_2013-06-07,13150.46999999998
39_80_2013-06-14,12669.21999999998
39_80_2013-06-21,12225.699999999977
39_80_2013-06-28,12204.959999999981
39_80_2013-07-05,12742.879999999983
39_80_2013-07-12,12142.78000000002
39_80_2013-07-19,12799.290000000019
39_80_2013-07-26,13047.489999999993
39_81_2012-11-02,20296.51609999998
39_81_2012-11-09,20168.096499999978
39_81_2012-11-16,20291.884599999976
39_81_2012-11-23,21554.611900000033
39_81_2012-11-30,20203.541999999976
39_81_2012-12-07,20264.282799999968
39_81_2012-12-14,20178.240699999995
39_81_2012-12-21,21137.577599999982
39_81_2012-12-28,19962.099600000016
39_81_2013-01-04,19985.540000000026
39_81_2013-01-11,20079.5
39_81_2013-01-18,20397.459999999974
39_81_2013-01-25,20190.780000000024
39_81_2013-02-01,20127.68999999996
39_81_2013-02-08,20115.010000000006
39_81_2013-02-15,19064.06000000004
39_81_2013-02-22,19664.050000000032
39_81_2013-03-01,20017.63999999996
39_81_2013-03-08,19499.270000000015
39_81_2013-03-15,19612.489999999994
39_81_2013-03-22,19384.199999999968
39_81_2013-03-29,19886.830000000027
39_81_2013-04-05,22402.53000000001
39_81_2013-04-12,20153.68999999996
39_81_2013-04-19,19892.699999999968
39_81_2013-04-26,20495.820000000018
39_81_2013-05-03,20205.570000000018
39_81_2013-05-10,19983.479999999985
39_81_2013-05-17,20330.010000000006
39_81_2013-05-24,20863.239999999994
39_81_2013-05-31,21524.679999999982
39_81_2013-06-07,21175.10000000004
39_81_2013-06-14,20398.31000000004
39_81_2013-06-21,19776.56000000004
39_81_2013-06-28,19841.540000000026
39_81_2013-07-05,21838.919999999973
39_81_2013-07-12,19325.929999999982
39_81_2013-07-19,20336.699999999968
39_81_2013-07-26,19270.89999999997
39_82_2012-11-02,23924.32599999999
39_82_2012-11-09,22818.2597
39_82_2012-11-16,23257.979400000007
39_82_2012-11-23,31532.957100000032
39_82_2012-11-30,28940.099500000026
39_82_2012-12-07,36638.76079999994
39_82_2012-12-14,61353.61279999993
39_82_2012-12-21,98087.77900000004
39_82_2012-12-28,46142.77340000004
39_82_2013-01-04,27746.85000000005
39_82_2013-01-11,19930.590000000037
39_82_2013-01-18,20312.550000000032
39_82_2013-01-25,17078.840000000026
39_82_2013-02-01,17917.40999999997
39_82_2013-02-08,21291.629999999943
39_82_2013-02-15,26296.450000000015
39_82_2013-02-22,22475.46999999999
39_82_2013-03-01,21450.99
39_82_2013-03-08,21488.89999999996
39_82_2013-03-15,23742.56000000004
39_82_2013-03-22,21530.93999999996
39_82_2013-03-29,23792.82
39_82_2013-04-05,26987.29999999998
39_82_2013-04-12,29574.589999999982
39_82_2013-04-19,20533.709999999974
39_82_2013-04-26,19923.830000000027
39_82_2013-05-03,22215.790000000023
39_82_2013-05-10,25017.540000000026
39_82_2013-05-17,27492.520000000015
39_82_2013-05-24,30369.299999999967
39_82_2013-05-31,27096.389999999996
39_82_2013-06-07,23569.75999999998
39_82_2013-06-14,23472.020000000015
39_82_2013-06-21,26628.950000000015
39_82_2013-06-28,22650.040000000023
39_82_2013-07-05,24934.279999999984
39_82_2013-07-12,21791.780000000013
39_82_2013-07-19,23659.470000000005
39_82_2013-07-26,21689.280000000013
39_83_2012-11-02,5650.881800000006
39_83_2012-11-09,5616.170800000004
39_83_2012-11-16,5618.644800000006
39_83_2012-11-23,6010.934700000002
39_83_2012-11-30,5574.282000000004
39_83_2012-12-07,5657.648300000004
39_83_2012-12-14,5621.818700000007
39_83_2012-12-21,6061.024400000003
39_83_2012-12-28,6166.188999999998
39_83_2013-01-04,6612.79
39_83_2013-01-11,5687.5700000000015
39_83_2013-01-18,6429.35999999999
39_83_2013-01-25,5305.789999999992
39_83_2013-02-01,5584.820000000002
39_83_2013-02-08,6286.260000000007
39_83_2013-02-15,6557.29
39_83_2013-02-22,6096.909999999995
39_83_2013-03-01,6012.239999999993
39_83_2013-03-08,6040.329999999999
39_83_2013-03-15,5579.310000000002
39_83_2013-03-22,5918.17
39_83_2013-03-29,6848.2700000000095
39_83_2013-04-05,7707.040000000005
39_83_2013-04-12,6178.14000000001
39_83_2013-04-19,5874.270000000008
39_83_2013-04-26,5888.299999999997
39_83_2013-05-03,6199.329999999998
39_83_2013-05-10,5723.270000000008
39_83_2013-05-17,5291.40000000001
39_83_2013-05-24,5202.630000000004
39_83_2013-05-31,6051.619999999996
39_83_2013-06-07,6498.699999999998
39_83_2013-06-14,6026.520000000008
39_83_2013-06-21,5823.07
39_83_2013-06-28,6077.700000000001
39_83_2013-07-05,6783.900000000012
39_83_2013-07-12,6614.819999999994
39_83_2013-07-19,6317.699999999999
39_83_2013-07-26,5809.599999999989
39_85_2012-11-02,1085.5186000000015
39_85_2012-11-09,1158.3892000000021
39_85_2012-11-16,1362.9040000000011
39_85_2012-11-23,1726.004400000003
39_85_2012-11-30,2069.048999999999
39_85_2012-12-07,3146.8370000000036
39_85_2012-12-14,4472.863999999992
39_85_2012-12-21,6007.666399999986
39_85_2012-12-28,2074.1460000000015
39_85_2013-01-04,1723.6199999999976
39_85_2013-01-11,1267.720000000001
39_85_2013-01-18,1310.8999999999976
39_85_2013-01-25,1445.4799999999998
39_85_2013-02-01,1110.029999999999
39_85_2013-02-08,1398.779999999999
39_85_2013-02-15,1149.6600000000026
39_85_2013-02-22,1510.8599999999985
39_85_2013-03-01,974.8699999999993
39_85_2013-03-08,1032.7299999999993
39_85_2013-03-15,1160.179999999997
39_85_2013-03-22,1661.679999999996
39_85_2013-03-29,1058.7599999999984
39_85_2013-04-05,1364.520000000001
39_85_2013-04-12,1379.2899999999977
39_85_2013-04-19,1203.9600000000025
39_85_2013-04-26,1415.8999999999974
39_85_2013-05-03,2461.6099999999938
39_85_2013-05-10,2610.410000000003
39_85_2013-05-17,2580.649999999996
39_85_2013-05-24,2025.049999999997
39_85_2013-05-31,1808.6799999999957
39_85_2013-06-07,1129.0700000000027
39_85_2013-06-14,2083.0400000000013
39_85_2013-06-21,2120.7099999999987
39_85_2013-06-28,1273.5099999999977
39_85_2013-07-05,1197.9799999999989
39_85_2013-07-12,1813.4100000000026
39_85_2013-07-19,1244.3600000000004
39_85_2013-07-26,1247.2899999999975
39_87_2012-11-02,7804.2571999999855
39_87_2012-11-09,7792.517799999986
39_87_2012-11-16,7767.355199999986
39_87_2012-11-23,11147.744999999986
39_87_2012-11-30,7794.840199999986
39_87_2012-12-07,7770.464499999986
39_87_2012-12-14,7848.747599999987
39_87_2012-12-21,8325.980999999987
39_87_2012-12-28,10988.97949999999
39_87_2013-01-04,7776.400000000014
39_87_2013-01-11,6427.670000000004
39_87_2013-01-18,4957.8300000000045
39_87_2013-01-25,5558.590000000009
39_87_2013-02-01,7424.739999999993
39_87_2013-02-08,7527.010000000007
39_87_2013-02-15,9063.550000000016
39_87_2013-02-22,6337.560000000009
39_87_2013-03-01,6958.75
39_87_2013-03-08,8282.910000000005
39_87_2013-03-15,7626.060000000016
39_87_2013-03-22,7747.599999999986
39_87_2013-03-29,6747.2299999999905
39_87_2013-04-05,8055.030000000019
39_87_2013-04-12,7955.630000000004
39_87_2013-04-19,7030.319999999991
39_87_2013-04-26,4891.260000000007
39_87_2013-05-03,6131.8499999999885
39_87_2013-05-10,5966.700000000001
39_87_2013-05-17,6266.5
39_87_2013-05-24,8072.640000000011
39_87_2013-05-31,8171.300000000012
39_87_2013-06-07,9556.459999999986
39_87_2013-06-14,8859.650000000016
39_87_2013-06-21,11009.410000000007
39_87_2013-06-28,7688.27000000001
39_87_2013-07-05,9559.790000000014
39_87_2013-07-12,7354.760000000007
39_87_2013-07-19,10602.630000000003
39_87_2013-07-26,10900.109999999993
39_90_2012-11-02,87509.17910000005
39_90_2012-11-09,86559.84400000008
39_90_2012-11-16,87822.75460000003
39_90_2012-11-23,95504.14830000013
39_90_2012-11-30,86467.84720000002
39_90_2012-12-07,88366.17310000006
39_90_2012-12-14,90571.9963000001
39_90_2012-12-21,101600.89979999997
39_90_2012-12-28,85223.91789999999
39_90_2013-01-04,87283.03000000006
39_90_2013-01-11,83928.3700000001
39_90_2013-01-18,84432.66999999994
39_90_2013-01-25,81593.25999999983
39_90_2013-02-01,84405.75999999983
39_90_2013-02-08,84550.66000000009
39_90_2013-02-15,82947.95000000013
39_90_2013-02-22,82139.04999999987
39_90_2013-03-01,82842.49000000017
39_90_2013-03-08,80233.08000000006
39_90_2013-03-15,83210.71999999991
39_90_2013-03-22,81073.75999999983
39_90_2013-03-29,81643.03000000007
39_90_2013-04-05,92536.45000000004
39_90_2013-04-12,85547.37000000007
39_90_2013-04-19,81303.30999999982
39_90_2013-04-26,83014.88999999985
39_90_2013-05-03,82322.00999999983
39_90_2013-05-10,79738.44000000016
39_90_2013-05-17,81735.24000000017
39_90_2013-05-24,83494.61000000015
39_90_2013-05-31,82107.25999999983
39_90_2013-06-07,84216.51999999977
39_90_2013-06-14,83497.96999999991
39_90_2013-06-21,80627.71999999993
39_90_2013-06-28,80753.69000000018
39_90_2013-07-05,85872.87999999993
39_90_2013-07-12,81050.73000000021
39_90_2013-07-19,84354.38999999985
39_90_2013-07-26,79905.59999999986
39_91_2012-11-02,63371.9619
39_91_2012-11-09,63304.46300000001
39_91_2012-11-16,63377.394
39_91_2012-11-23,63953.09760000001
39_91_2012-11-30,63268.237400000005
39_91_2012-12-07,63387.7988
39_91_2012-12-14,63335.304400000015
39_91_2012-12-21,63595.04249999998
39_91_2012-12-28,62263.63419999999
39_91_2013-01-04,64273.75999999985
39_91_2013-01-11,63447.940000000104
39_91_2013-01-18,63804.44000000011
39_91_2013-01-25,61639.740000000136
39_91_2013-02-01,63196.95000000011
39_91_2013-02-08,62831.33000000005
39_91_2013-02-15,61589.0
39_91_2013-02-22,60421.46999999998
39_91_2013-03-01,62282.309999999896
39_91_2013-03-08,61079.03000000002
39_91_2013-03-15,60538.36000000007
39_91_2013-03-22,61393.07000000004
39_91_2013-03-29,60147.20999999997
39_91_2013-04-05,64592.50999999985
39_91_2013-04-12,58581.219999999994
39_91_2013-04-19,60557.54000000003
39_91_2013-04-26,59803.51999999988
39_91_2013-05-03,62875.5
39_91_2013-05-10,60784.41999999995
39_91_2013-05-17,62002.809999999896
39_91_2013-05-24,62461.17999999996
39_91_2013-05-31,61593.16999999995
39_91_2013-06-07,66258.20000000011
39_91_2013-06-14,65130.29999999989
39_91_2013-06-21,62367.650000000074
39_91_2013-06-28,61350.29000000003
39_91_2013-07-05,64969.25999999985
39_91_2013-07-12,62685.78000000003
39_91_2013-07-19,66569.23000000016
39_91_2013-07-26,61119.28000000002
39_92_2012-11-02,125032.72340000019
39_92_2012-11-09,124180.49900000016
39_92_2012-11-16,129827.0100000003
39_92_2012-11-23,147044.5844000002
39_92_2012-11-30,121333.12850000018
39_92_2012-12-07,131714.92830000023
39_92_2012-12-14,135147.56239999994
39_92_2012-12-21,153960.35239999995
39_92_2012-12-28,117583.79019999997
39_92_2013-01-04,126806.30000000016
39_92_2013-01-11,122961.71000000025
39_92_2013-01-18,124866.66999999994
39_92_2013-01-25,118810.89000000007
39_92_2013-02-01,121943.05000000015
39_92_2013-02-08,122346.63000000018
39_92_2013-02-15,119898.01999999973
39_92_2013-02-22,117225.67999999983
39_92_2013-03-01,119531.02999999985
39_92_2013-03-08,115685.1500000002
39_92_2013-03-15,118526.13000000016
39_92_2013-03-22,115991.76999999973
39_92_2013-03-29,113436.21000000022
39_92_2013-04-05,131111.81000000008
39_92_2013-04-12,122693.26999999973
39_92_2013-04-19,115871.77999999987
39_92_2013-04-26,112921.5899999999
39_92_2013-05-03,115821.39000000006
39_92_2013-05-10,113829.8499999998
39_92_2013-05-17,117034.63000000016
39_92_2013-05-24,118795.75
39_92_2013-05-31,117034.72000000013
39_92_2013-06-07,123000.60999999991
39_92_2013-06-14,118273.1600000001
39_92_2013-06-21,114614.41999999994
39_92_2013-06-28,115994.1600000001
39_92_2013-07-05,126748.84999999977
39_92_2013-07-12,118308.42999999983
39_92_2013-07-19,125407.99000000018
39_92_2013-07-26,113297.1500000002
39_93_2012-11-02,45735.049999999916
39_93_2012-11-09,45735.049999999916
39_93_2012-11-16,45735.049999999916
39_93_2012-11-23,50735.03739999992
39_93_2012-11-30,45655.433899999916
39_93_2012-12-07,45708.535899999915
39_93_2012-12-14,45659.52679999991
39_93_2012-12-21,45943.94359999992
39_93_2012-12-28,49868.15859999994
39_93_2013-01-04,44431.450000000084
39_93_2013-01-11,42267.02000000001
39_93_2013-01-18,43375.45999999997
39_93_2013-01-25,39685.43999999995
39_93_2013-02-01,40210.399999999936
39_93_2013-02-08,38795.81000000005
39_93_2013-02-15,38708.37999999992
39_93_2013-02-22,38700.390000000036
39_93_2013-03-01,37412.20000000006
39_93_2013-03-08,38007.910000000054
39_93_2013-03-15,38344.2599999999
39_93_2013-03-22,38511.609999999964
39_93_2013-03-29,38129.27000000001
39_93_2013-04-05,46194.60000000002
39_93_2013-04-12,42153.87999999992
39_93_2013-04-19,38900.109999999964
39_93_2013-04-26,38617.77999999992
39_93_2013-05-03,40062.850000000064
39_93_2013-05-10,38777.169999999955
39_93_2013-05-17,40377.589999999946
39_93_2013-05-24,42420.930000000066
39_93_2013-05-31,46037.27999999993
39_93_2013-06-07,42637.830000000045
39_93_2013-06-14,42483.009999999886
39_93_2013-06-21,42526.660000000054
39_93_2013-06-28,41744.399999999936
39_93_2013-07-05,53786.98000000009
39_93_2013-07-12,43463.39999999995
39_93_2013-07-19,43063.52
39_93_2013-07-26,40678.81999999993
39_94_2012-11-02,69470.0518
39_94_2012-11-09,69033.3196
39_94_2012-11-16,69120.49879999999
39_94_2012-11-23,69252.89260000005
39_94_2012-11-30,68518.24880000002
39_94_2012-12-07,68568.44319999998
39_94_2012-12-14,68591.5215
39_94_2012-12-21,69384.11120000001
39_94_2012-12-28,68023.94440000005
39_94_2013-01-04,64581.54000000003
39_94_2013-01-11,58240.30999999992
39_94_2013-01-18,59714.19000000008
39_94_2013-01-25,59292.09999999993
39_94_2013-02-01,60353.41999999995
39_94_2013-02-08,58283.75
39_94_2013-02-15,68088.5999999999
39_94_2013-02-22,55319.92999999998
39_94_2013-03-01,55992.72
39_94_2013-03-08,56419.25
39_94_2013-03-15,55535.17999999998
39_94_2013-03-22,61187.37999999991
39_94_2013-03-29,60230.08999999992
39_94_2013-04-05,65963.83000000006
39_94_2013-04-12,66992.45999999998
39_94_2013-04-19,61130.91999999995
39_94_2013-04-26,60054.15000000007
39_94_2013-05-03,63747.73000000015
39_94_2013-05-10,63484.50999999985
39_94_2013-05-17,71413.13999999988
39_94_2013-05-24,64969.969999999965
39_94_2013-05-31,67608.20999999998
39_94_2013-06-07,65889.96999999996
39_94_2013-06-14,66618.41999999994
39_94_2013-06-21,66096.26999999984
39_94_2013-06-28,64104.79000000003
39_94_2013-07-05,70230.66000000009
39_94_2013-07-12,63533.79999999989
39_94_2013-07-19,65860.16000000009
39_94_2013-07-26,64703.20000000011
39_95_2012-11-02,114734.96000000022
39_95_2012-11-09,114734.96000000022
39_95_2012-11-16,114734.96000000022
39_95_2012-11-23,118147.8930000002
39_95_2012-11-30,114382.27960000023
39_95_2012-12-07,114573.79420000022
39_95_2012-12-14,114634.92040000024
39_95_2012-12-21,114855.10370000021
39_95_2012-12-28,117202.78580000019
39_95_2013-01-04,106805.64000000001
39_95_2013-01-11,105885.75
39_95_2013-01-18,105459.02999999993
39_95_2013-01-25,100495.59999999982
39_95_2013-02-01,102363.32000000015
39_95_2013-02-08,101931.44000000006
39_95_2013-02-15,95373.02999999998
39_95_2013-02-22,97595.8399999999
39_95_2013-03-01,102171.6600000001
39_95_2013-03-08,103784.52999999994
39_95_2013-03-15,104407.36999999991
39_95_2013-03-22,105986.88000000009
39_95_2013-03-29,109502.86999999986
39_95_2013-04-05,121426.50999999982
39_95_2013-04-12,112836.1600000001
39_95_2013-04-19,109488.86999999986
39_95_2013-04-26,109647.51999999974
39_95_2013-05-03,115469.57000000017
39_95_2013-05-10,111313.86999999986
39_95_2013-05-17,109995.25
39_95_2013-05-24,120387.83000000006
39_95_2013-05-31,120589.55000000013
39_95_2013-06-07,117752.24000000018
39_95_2013-06-14,114874.27999999988
39_95_2013-06-21,111498.21000000021
39_95_2013-06-28,114970.72000000013
39_95_2013-07-05,117416.4000000002
39_95_2013-07-12,101404.55999999994
39_95_2013-07-19,110826.35999999996
39_95_2013-07-26,104899.47000000007
39_96_2012-11-02,28896.801199999965
39_96_2012-11-09,28570.314799999964
39_96_2012-11-16,28416.06459999997
39_96_2012-11-23,42376.87829999994
39_96_2012-11-30,27744.083999999966
39_96_2012-12-07,28367.15959999996
39_96_2012-12-14,29763.71629999997
39_96_2012-12-21,37489.39660000001
39_96_2012-12-28,37597.13480000003
39_96_2013-01-04,34065.72000000007
39_96_2013-01-11,26288.370000000064
39_96_2013-01-18,27035.270000000015
39_96_2013-01-25,25553.090000000004
39_96_2013-02-01,25098.180000000008
39_96_2013-02-08,29578.379999999932
39_96_2013-02-15,24939.930000000008
39_96_2013-02-22,24557.37000000006
39_96_2013-03-01,24423.459999999974
39_96_2013-03-08,24292.490000000023
39_96_2013-03-15,28218.81000000004
39_96_2013-03-22,26987.839999999997
39_96_2013-03-29,27079.860000000004
39_96_2013-04-05,31860.770000000015
39_96_2013-04-12,31597.24000000007
39_96_2013-04-19,24278.139999999978
39_96_2013-04-26,26633.00999999996
39_96_2013-05-03,27443.45000000002
39_96_2013-05-10,27158.120000000064
39_96_2013-05-17,28310.86
39_96_2013-05-24,33909.379999999925
39_96_2013-05-31,35953.87999999992
39_96_2013-06-07,29009.68999999996
39_96_2013-06-14,30213.569999999963
39_96_2013-06-21,29970.759999999937
39_96_2013-06-28,28054.11
39_96_2013-07-05,36843.87000000008
39_96_2013-07-12,26952.229999999985
39_96_2013-07-19,27549.290000000026
39_96_2013-07-26,27694.509999999947
39_97_2012-11-02,27092.29999999998
39_97_2012-11-09,27092.29999999998
39_97_2012-11-16,27078.39329999998
39_97_2012-11-23,27715.1915
39_97_2012-11-30,27011.11299999998
39_97_2012-12-07,27002.741599999983
39_97_2012-12-14,27007.37839999998
39_97_2012-12-21,27171.667599999982
39_97_2012-12-28,27431.2988
39_97_2013-01-04,26514.41
39_97_2013-01-11,23862.290000000026
39_97_2013-01-18,25633.419999999962
39_97_2013-01-25,23995.220000000005
39_97_2013-02-01,23716.199999999997
39_97_2013-02-08,24180.47000000001
39_97_2013-02-15,24464.240000000027
39_97_2013-02-22,23460.78
39_97_2013-03-01,23285.5
39_97_2013-03-08,24294.40999999999
39_97_2013-03-15,25089.419999999962
39_97_2013-03-22,24192.430000000004
39_97_2013-03-29,24334.52999999999
39_97_2013-04-05,27411.29999999998
39_97_2013-04-12,24685.850000000046
39_97_2013-04-19,25444.409999999996
39_97_2013-04-26,24556.59000000001
39_97_2013-05-03,24605.55
39_97_2013-05-10,23669.409999999985
39_97_2013-05-17,24982.879999999936
39_97_2013-05-24,24819.36000000002
39_97_2013-05-31,25547.169999999962
39_97_2013-06-07,24961.31000000004
39_97_2013-06-14,24596.899999999954
39_97_2013-06-21,23924.300000000003
39_97_2013-06-28,22839.659999999978
39_97_2013-07-05,27191.54999999998
39_97_2013-07-12,23138.93999999996
39_97_2013-07-19,24648.459999999974
39_97_2013-07-26,23679.290000000023
39_98_2012-11-02,13112.992800000022
39_98_2012-11-09,12313.2253
39_98_2012-11-16,12478.355400000006
39_98_2012-11-23,15113.920900000003
39_98_2012-11-30,10984.710000000006
39_98_2012-12-07,12659.828599999992
39_98_2012-12-14,16227.982799999996
39_98_2012-12-21,14276.522200000009
39_98_2012-12-28,10126.844799999997
39_98_2013-01-04,9694.369999999997
39_98_2013-01-11,8618.479999999989
39_98_2013-01-18,8858.79000000001
39_98_2013-01-25,8944.869999999997
39_98_2013-02-01,9683.050000000016
39_98_2013-02-08,12198.420000000006
39_98_2013-02-15,12030.099999999999
39_98_2013-02-22,10101.010000000007
39_98_2013-03-01,9024.709999999988
39_98_2013-03-08,10635.21999999998
39_98_2013-03-15,9835.060000000025
39_98_2013-03-22,10215.890000000012
39_98_2013-03-29,9943.479999999987
39_98_2013-04-05,11627.989999999993
39_98_2013-04-12,11285.290000000015
39_98_2013-04-19,9315.709999999988
39_98_2013-04-26,9349.859999999988
39_98_2013-05-03,10135.30000000002
39_98_2013-05-10,10755.0
39_98_2013-05-17,11146.379999999997
39_98_2013-05-24,10575.420000000018
39_98_2013-05-31,11956.020000000013
39_98_2013-06-07,9752.21999999998
39_98_2013-06-14,9300.689999999977
39_98_2013-06-21,10646.479999999989
39_98_2013-06-28,8819.140000000012
39_98_2013-07-05,10949.599999999988
39_98_2013-07-12,9095.089999999993
39_98_2013-07-19,9057.939999999977
39_98_2013-07-26,9219.550000000016
39_99_2012-11-02,45.84950000000006
39_99_2012-11-09,46.96380000000005
39_99_2012-11-16,77.31150000000004
39_99_2012-11-23,557.8318999999996
39_99_2012-11-30,195.70899999999997
39_99_2012-12-07,400.5183999999998
39_99_2012-12-14,1476.5594000000006
39_99_2012-12-21,1396.3606000000007
39_99_2012-12-28,502.72889999999956
39_99_2013-01-04,179.16009999999997
39_99_2013-02-01,263.3601
39_99_2013-02-08,1765.305
39_99_2013-02-15,549.9101
39_99_2013-03-08,297.43179999999984
39_99_2013-03-29,146.0058000000001
39_99_2013-04-05,138.50780000000015
39_99_2013-04-12,102.20740000000015
39_99_2013-04-19,87.80760000000014
39_99_2013-04-26,80.60420000000006
39_99_2013-05-10,167.15140000000002
39_99_2013-05-17,232.2025999999999
39_99_2013-05-24,309.60199999999986
39_99_2013-05-31,374.4024
39_99_2013-06-07,450.0
39_99_2013-06-14,295.0
39_99_2013-06-21,55.0
39_99_2013-07-05,9.100899999999992
39_99_2013-07-12,0.0599999999999999
39_99_2013-07-19,0.07000000000000009
39_99_2013-07-26,0.0599999999999999
40_1_2012-11-02,26170.00379999999
40_1_2012-11-09,18930.37609999998
40_1_2012-11-16,17178.700800000013
40_1_2012-11-23,17805.293799999974
40_1_2012-11-30,21333.03399999999
40_1_2012-12-07,29170.94289999994
40_1_2012-12-14,33558.49080000006
40_1_2012-12-21,40763.464800000074
40_1_2012-12-28,18659.856999999975
40_1_2013-01-04,15043.879999999968
40_1_2013-01-11,11918.819999999989
40_1_2013-01-18,12814.61000000001
40_1_2013-01-25,13801.729999999987
40_1_2013-02-01,17068.689999999962
40_1_2013-02-08,22014.520000000015
40_1_2013-02-15,32669.169999999955
40_1_2013-02-22,15638.139999999974
40_1_2013-03-01,16905.479999999985
40_1_2013-03-08,17535.18999999996
40_1_2013-03-15,18792.840000000033
40_1_2013-03-22,18320.290000000023
40_1_2013-03-29,22137.96999999999
40_1_2013-04-05,49727.889999999985
40_1_2013-04-12,29219.160000000014
40_1_2013-04-19,11631.53000000002
40_1_2013-04-26,12452.040000000019
40_1_2013-05-03,13059.209999999981
40_1_2013-05-10,14092.870000000026
40_1_2013-05-17,12721.600000000002
40_1_2013-05-24,14008.590000000015
40_1_2013-05-31,13972.300000000025
40_1_2013-06-07,15690.139999999974
40_1_2013-06-14,14321.07
40_1_2013-06-21,14444.949999999975
40_1_2013-06-28,14201.439999999966
40_1_2013-07-05,17503.43999999996
40_1_2013-07-12,14706.520000000013
40_1_2013-07-19,15157.260000000007
40_1_2013-07-26,14510.179999999998
40_2_2012-11-02,25342.841400000005
40_2_2012-11-09,25042.77400000001
40_2_2012-11-16,23912.28559999999
40_2_2012-11-23,25809.663599999993
40_2_2012-11-30,26562.736999999986
40_2_2012-12-07,29729.733099999983
40_2_2012-12-14,31585.687699999973
40_2_2012-12-21,44925.49019999997
40_2_2012-12-28,24696.82169999999
40_2_2013-01-04,23472.770000000015
40_2_2013-01-11,21423.840000000033
40_2_2013-01-18,23960.06000000004
40_2_2013-01-25,21194.93999999996
40_2_2013-02-01,27069.04999999998
40_2_2013-02-08,25414.259999999966
40_2_2013-02-15,27104.180000000022
40_2_2013-02-22,26512.830000000038
40_2_2013-03-01,27333.04999999998
40_2_2013-03-08,27312.870000000064
40_2_2013-03-15,26682.839999999997
40_2_2013-03-22,24029.459999999974
40_2_2013-03-29,25410.639999999985
40_2_2013-04-05,28812.10000000005
40_2_2013-04-12,23507.90999999998
40_2_2013-04-19,25160.830000000038
40_2_2013-04-26,25123.799999999996
40_2_2013-05-03,26283.0
40_2_2013-05-10,25995.209999999974
40_2_2013-05-17,23426.649999999958
40_2_2013-05-24,25112.799999999996
40_2_2013-05-31,27676.81000000004
40_2_2013-06-07,29016.18999999996
40_2_2013-06-14,26487.290000000026
40_2_2013-06-21,27508.520000000015
40_2_2013-06-28,28063.43000000003
40_2_2013-07-05,30610.66000000002
40_2_2013-07-12,28357.629999999932
40_2_2013-07-19,27849.25
40_2_2013-07-26,27625.520000000015
40_3_2012-11-02,4954.127400000002
40_3_2012-11-09,5347.443200000005
40_3_2012-11-16,5157.68880000001
40_3_2012-11-23,6268.087599999998
40_3_2012-11-30,7042.692200000009
40_3_2012-12-07,8045.849999999989
40_3_2012-12-14,9298.583000000015
40_3_2012-12-21,12725.638500000003
40_3_2012-12-28,6181.214500000005
40_3_2013-01-04,6823.090000000001
40_3_2013-01-11,6070.950000000001
40_3_2013-01-18,6445.6500000000115
40_3_2013-01-25,5828.770000000008
40_3_2013-02-01,6051.549999999999
40_3_2013-02-08,5971.8499999999885
40_3_2013-02-15,5735.439999999997
40_3_2013-02-22,5059.75
40_3_2013-03-01,4759.40999999999
40_3_2013-03-08,5581.739999999994
40_3_2013-03-15,4565.760000000006
40_3_2013-03-22,4468.049999999992
40_3_2013-03-29,4875.90999999999
40_3_2013-04-05,5589.900000000011
40_3_2013-04-12,4790.65999999999
40_3_2013-04-19,3785.3900000000085
40_3_2013-04-26,4845.799999999992
40_3_2013-05-03,5035.320000000006
40_3_2013-05-10,4604.179999999994
40_3_2013-05-17,4535.650000000008
