id,date,asset,liability,idx
15728,12/31/02,139784,128593,29696
15728,3/31/02,129110,119132,29697
15728,6/30/02,134609,124045,29698
15728,9/30/02,137835,126845,29699
15729,12/31/02,126735,111266,29700
15729,3/31/02,129096,115581,29701
15729,6/30/02,130098,115716,29702
15729,9/30/02,130608,115400,29703
15731,12/31/02,77080,70981,29704
15731,3/31/02,80158,73778,29705
15731,6/30/02,80070,73742,29706
15731,9/30/02,79687,73302,29707
15734,12/31/02,53092,48135,29708
15734,3/31/02,48531,43678,29709
15734,6/30/02,51915,46886,29710
15734,9/30/02,51486,46297,29711
15736,12/31/02,146583,129576,29712
15736,3/31/02,141424,125466,29713
15736,6/30/02,142165,125646,29714
15736,9/30/02,143881,127139,29715
15738,12/31/02,58019,52827,29716
15738,3/31/02,53478,48777,29717
15738,6/30/02,53172,48211,29718
15738,9/30/02,55527,50378,29719
15741,12/31/02,40852,36912,29720
15741,3/31/02,39174,35692,29721
15741,6/30/02,37956,34320,29722
15741,9/30/02,38387,34626,29723
15744,12/31/02,41213,37390,29724
15744,3/31/02,40126,36373,29725
15744,6/30/02,38460,34572,29726
15744,9/30/02,39135,35068,29727
15749,12/31/02,30694,26459,29728
15749,3/31/02,28410,24273,29729
15749,6/30/02,27657,23443,29730
15749,9/30/02,29092,24819,29731
1575,12/31/02,213543,192049,29732
1575,3/31/02,191890,171503,29733
1575,6/30/02,203060,182352,29734
1575,9/30/02,205636,184539,29735
15751,12/31/02,32845,30660,29736
15751,3/31/02,26510,24662,29737
15751,6/30/02,26594,24579,29738
15751,9/30/02,28756,26641,29739
15752,12/31/02,244526,217870,29740
15752,3/31/02,200567,181175,29741
15752,6/30/02,206577,186330,29742
15752,9/30/02,237535,211326,29743
15759,12/31/02,44155,39644,29744
15759,3/31/02,39815,36073,29745
15759,6/30/02,40461,36345,29746
15759,9/30/02,42470,38031,29747
15760,12/31/02,147598,120778,29748
15760,3/31/02,142597,117624,29749
15760,6/30/02,144043,118165,29750
15760,9/30/02,149461,122549,29751
15762,12/31/02,18005,16534,29752
15762,3/31/02,19004,17730,29753
15762,6/30/02,18395,17034,29754
15762,9/30/02,17990,16530,29755
15763,12/31/02,86892,75813,29756
15763,3/31/02,84852,74281,29757
15763,6/30/02,86514,75494,29758
15763,9/30/02,88990,77526,29759
15764,12/31/02,46632,42581,29760
15764,3/31/02,42114,37981,29761
15764,6/30/02,42212,38040,29762
15764,9/30/02,43847,39939,29763
15767,12/31/02,13735,12561,29764
15767,3/31/02,13556,12360,29765
15767,6/30/02,13243,12007,29766
15767,9/30/02,13229,12016,29767
15768,12/31/02,23025,20670,29768
15768,3/31/02,22127,19642,29769
15768,6/30/02,21333,19034,29770
15768,9/30/02,21496,19122,29771
15769,12/31/02,50810,45737,29772
15769,3/31/02,50811,45566,29773
15769,6/30/02,50340,44975,29774
15769,9/30/02,50846,45375,29775
15771,12/31/02,239975,215470,29776
15771,3/31/02,239497,217293,29777
15771,6/30/02,243525,220068,29778
15771,9/30/02,236204,211428,29779
15772,12/31/02,93220,82733,29780
15772,3/31/02,84653,75933,29781
15772,6/30/02,87367,77573,29782
15772,9/30/02,89227,78598,29783
15774,12/31/02,30864,28301,29784
15774,3/31/02,30082,27513,29785
15774,6/30/02,30723,28150,29786
15774,9/30/02,29449,26778,29787
15776,12/31/02,47728,43597,29788
15776,3/31/02,37255,33331,29789
15776,6/30/02,38645,34519,29790
15776,9/30/02,42959,38750,29791
15778,12/31/02,56495,47256,29792
15778,3/31/02,53527,44740,29793
15778,6/30/02,54365,44738,29794
15778,9/30/02,56861,46786,29795
15779,12/31/02,82313,71997,29796
15779,3/31/02,80234,70142,29797
15779,6/30/02,80810,70321,29798
15779,9/30/02,84863,74202,29799
15784,12/31/02,28295,25007,29800
15784,3/31/02,29043,25845,29801
15784,6/30/02,28877,25594,29802
15784,9/30/02,29486,26153,29803
15787,12/31/02,24045,21182,29804
15787,3/31/02,22071,19507,29805
15787,6/30/02,22884,20166,29806
15787,9/30/02,23784,20838,29807
15792,12/31/02,25472,22939,29808
15792,3/31/02,24682,22408,29809
15792,6/30/02,25007,22586,29810
15792,9/30/02,24534,22013,29811
15794,12/31/02,51899,47383,29812
15794,3/31/02,51366,47148,29813
15794,6/30/02,51504,47087,29814
15794,9/30/02,51857,47342,29815
15797,12/31/02,1250000,1120000,29816
15797,3/31/02,1130000,1030000,29817
15797,6/30/02,1170000,1060000,29818
15797,9/30/02,1250000,1120000,29819
15799,12/31/02,134173,119363,29820
15799,3/31/02,125465,111967,29821
15799,6/30/02,126479,112332,29822
15799,9/30/02,130430,115785,29823
158,12/31/02,83628,78678,29824
158,3/31/02,82547,77798,29825
158,6/30/02,79038,74123,29826
158,9/30/02,81189,76279,29827
15801,12/31/02,123591,104970,29828
15801,3/31/02,119899,102754,29829
15801,6/30/02,122022,104009,29830
15801,9/30/02,124485,105410,29831
15804,12/31/02,93374,83249,29832
15804,3/31/02,84816,76829,29833
15804,6/30/02,90756,81928,29834
15804,9/30/02,90948,81109,29835
15806,12/31/02,19320,17630,29836
15806,3/31/02,20618,19074,29837
15806,6/30/02,20150,18452,29838
15806,9/30/02,20506,18749,29839
15807,12/31/02,16210,14618,29840
15807,3/31/02,15428,13934,29841
15807,6/30/02,15014,13468,29842
15807,9/30/02,14347,12759,29843
15808,12/31/02,225505,202101,29844
15808,3/31/02,213158,193593,29845
15808,6/30/02,216661,195179,29846
15808,9/30/02,222632,199536,29847
15809,12/31/02,469521,414970,29848
15809,3/31/02,447168,397957,29849
15809,6/30/02,458053,406723,29850
15809,9/30/02,462985,409743,29851
15810,12/31/02,45347,40947,29852
15810,3/31/02,49699,45526,29853
15810,6/30/02,47450,43236,29854
15810,9/30/02,44777,40388,29855
15813,12/31/02,70564,61925,29856
15813,3/31/02,59175,50915,29857
15813,6/30/02,63417,54755,29858
15813,9/30/02,62601,53720,29859
15814,12/31/02,42111,36303,29860
15814,3/31/02,42846,37549,29861
15814,6/30/02,42837,37274,29862
15814,9/30/02,47696,41790,29863
15815,12/31/02,992316,901711,29864
15815,3/31/02,908151,823504,29865
15815,6/30/02,912446,826093,29866
15815,9/30/02,945982,857461,29867
15817,12/31/02,12805,11202,29868
15817,3/31/02,13267,11667,29869
15817,6/30/02,12603,11075,29870
15817,9/30/02,12451,10863,29871
15820,12/31/02,32174,29486,29872
15820,3/31/02,26598,23957,29873
15820,6/30/02,28430,25869,29874
15820,9/30/02,30029,27338,29875
15821,12/31/02,45345,39452,29876
15821,3/31/02,46596,40983,29877
15821,6/30/02,44430,38693,29878
15821,9/30/02,44245,38446,29879
15826,12/31/02,93551,83297,29880
15826,3/31/02,98659,88717,29881
15826,6/30/02,95982,85669,29882
15826,9/30/02,94676,83976,29883
15830,12/31/02,177551,165950,29884
15830,3/31/02,174029,162439,29885
15830,6/30/02,167129,155738,29886
15830,9/30/02,173255,161255,29887
15832,12/31/02,1150000,1060000,29888
15832,3/31/02,1020000,934384,29889
15832,6/30/02,1040000,955019,29890
15832,9/30/02,1070000,983806,29891
15833,12/31/02,47095,43112,29892
15833,3/31/02,41098,37418,29893
15833,6/30/02,42511,38681,29894
15833,9/30/02,42515,38594,29895
15836,12/31/02,33784,29478,29896
15836,3/31/02,35259,31307,29897
15836,6/30/02,31317,27216,29898
15836,9/30/02,33889,29646,29899
15839,12/31/02,41469,37803,29900
15839,3/31/02,40136,36880,29901
15839,6/30/02,42599,39193,29902
15839,9/30/02,41499,37964,29903
15847,12/31/02,22939,20563,29904
15847,3/31/02,21824,19576,29905
15847,6/30/02,21644,19297,29906
15847,9/30/02,22002,19583,29907
15848,12/31/02,204440,187338,29908
15848,3/31/02,193092,175734,29909
15848,6/30/02,196853,179910,29910
15848,9/30/02,195125,178664,29911
15851,12/31/02,55935,51383,29912
15851,3/31/02,52301,48254,29913
15851,6/30/02,54081,49829,29914
15851,9/30/02,53781,49325,29915
15853,12/31/02,15329,14034,29916
15853,3/31/02,14902,13588,29917
15853,6/30/02,14702,13364,29918
15853,9/30/02,14740,13370,29919
15855,12/31/02,60325,54229,29920
15855,3/31/02,58236,52587,29921
15855,6/30/02,58627,53056,29922
15855,9/30/02,59876,53871,29923
15859,12/31/02,90891,80502,29924
15859,3/31/02,87191,77700,29925
15859,6/30/02,88036,77955,29926
15859,9/30/02,91106,80839,29927
15866,3/31/02,31887,30417,29928
15866,6/30/02,29936,28307,29929
15866,9/30/02,29825,28133,29930
15868,12/31/02,125238,110627,29931
15868,3/31/02,121634,108116,29932
15868,6/30/02,121338,107358,29933
15868,9/30/02,122387,107931,29934
1587,12/31/02,85500,79131,29935
1587,3/31/02,81936,76458,29936
1587,6/30/02,79955,74068,29937
1587,9/30/02,81177,74890,29938
15871,12/31/02,283806,254812,29939
15871,3/31/02,274308,247621,29940
15871,6/30/02,271555,243225,29941
15871,9/30/02,283446,254866,29942
15873,12/31/02,54697,47484,29943
15873,3/31/02,48341,42068,29944
15873,6/30/02,49157,42445,29945
15873,9/30/02,52396,45113,29946
15878,12/31/02,99861,88288,29947
15878,3/31/02,96734,86258,29948
15878,6/30/02,90602,79747,29949
15878,9/30/02,91746,80536,29950
15879,12/31/02,77778,63523,29951
15879,3/31/02,77899,64291,29952
15879,6/30/02,76960,62945,29953
15879,9/30/02,77941,63442,29954
15880,12/31/02,66995,59683,29955
15880,3/31/02,73176,66125,29956
15880,6/30/02,70168,63003,29957
15880,9/30/02,68863,61573,29958
15882,12/31/02,45796,42509,29959
15882,3/31/02,41832,38813,29960
15882,6/30/02,42124,39084,29961
15882,9/30/02,46322,43243,29962
15883,12/31/02,245271,222471,29963
15883,3/31/02,241540,220189,29964
15883,6/30/02,246914,224755,29965
15883,9/30/02,243524,220601,29966
15887,12/31/02,99350,82810,29967
15887,3/31/02,96440,80370,29968
15887,6/30/02,95008,78578,29969
15887,9/30/02,102750,86047,29970
15890,12/31/02,27405,24196,29971
15890,3/31/02,23512,20278,29972
15890,6/30/02,23028,19859,29973
15890,9/30/02,22797,19564,29974
15895,12/31/02,55921,51698,29975
15895,3/31/02,55936,52253,29976
15895,6/30/02,52394,48492,29977
15895,9/30/02,59984,55806,29978
15898,12/31/02,207108,183556,29979
15898,3/31/02,199711,179100,29980
15898,6/30/02,207229,185213,29981
15898,9/30/02,200353,177394,29982
15899,12/31/02,91595,82301,29983
15899,3/31/02,89424,80928,29984
15899,6/30/02,88494,79422,29985
15899,9/30/02,89189,80033,29986
159,12/31/02,46262,39110,29987
159,3/31/02,47652,40690,29988
159,6/30/02,47104,40087,29989
159,9/30/02,43641,36542,29990
15904,12/31/02,39752,34995,29991
15904,3/31/02,37903,32999,29992
15904,6/30/02,38064,32958,29993
15904,9/30/02,39030,33777,29994
15906,12/31/02,39509,37258,29995
15906,3/31/02,43926,41459,29996
15906,6/30/02,41129,38870,29997
15906,9/30/02,40116,37494,29998
15907,12/31/02,38501,35049,29999
15907,3/31/02,36930,33548,30000
15907,6/30/02,37887,34340,30001
15907,9/30/02,38123,34566,30002
15908,12/31/02,110004,97300,30003
15908,3/31/02,105640,93696,30004
15908,6/30/02,108194,95785,30005
15908,9/30/02,112469,99770,30006
15911,12/31/02,100777,92140,30007
15911,3/31/02,83697,75797,30008
15911,6/30/02,87688,79515,30009
15911,9/30/02,91885,83439,30010
15912,12/31/02,503766,444681,30011
15912,3/31/02,470631,415654,30012
15912,6/30/02,485804,429168,30013
15912,9/30/02,502835,444975,30014
15913,12/31/02,97845,88971,30015
15913,3/31/02,90262,82339,30016
15913,6/30/02,93120,84647,30017
15913,9/30/02,96531,87611,30018
15914,12/31/02,63018,53834,30019
15914,3/31/02,58762,50284,30020
15914,6/30/02,60222,51266,30021
15914,9/30/02,61573,52253,30022
15916,12/31/02,15478,12298,30023
15916,3/31/02,15854,12618,30024
15916,6/30/02,15567,12348,30025
15916,9/30/02,15152,11906,30026
15918,12/31/02,24476,22008,30027
15918,3/31/02,23056,20909,30028
15918,6/30/02,23360,21118,30029
15918,9/30/02,23972,21582,30030
1592,12/31/02,188533,169736,30031
1592,3/31/02,172845,155531,30032
1592,6/30/02,177815,159903,30033
1592,9/30/02,187452,169050,30034
15921,12/31/02,179135,164452,30035
15921,3/31/02,175943,164279,30036
15921,6/30/02,176780,163497,30037
15921,9/30/02,179427,164807,30038
15923,12/31/02,45499,42340,30039
15923,3/31/02,31974,29439,30040
15923,6/30/02,35404,32682,30041
15923,9/30/02,38989,36221,30042
15926,12/31/02,65532,58849,30043
15926,3/31/02,71006,64615,30044
15926,6/30/02,66567,60033,30045
15926,9/30/02,65906,59170,30046
15928,12/31/02,29333,27144,30047
15928,3/31/02,22865,20812,30048
15928,6/30/02,23598,21455,30049
15928,9/30/02,25373,23149,30050
15930,12/31/02,17288,15348,30051
15930,3/31/02,17398,15452,30052
15930,6/30/02,17067,15029,30053
15930,9/30/02,17233,15239,30054
15932,12/31/02,183555,164596,30055
15932,3/31/02,176160,158361,30056
15932,6/30/02,176240,157610,30057
15932,9/30/02,183623,164421,30058
15934,12/31/02,91950,81778,30059
15934,3/31/02,91657,81961,30060
15934,6/30/02,98477,88524,30061
15934,9/30/02,90362,80219,30062
15939,12/31/02,39501,34378,30063
15939,3/31/02,37596,32962,30064
15939,6/30/02,38283,33297,30065
15939,9/30/02,38519,33484,30066
15945,12/31/02,129052,119503,30067
15945,3/31/02,123458,115493,30068
15945,6/30/02,125906,117289,30069
15945,9/30/02,126807,117871,30070
15947,12/31/02,79901,74415,30071
15947,3/31/02,68823,64165,30072
15947,6/30/02,73785,68897,30073
15947,9/30/02,76950,71539,30074
15951,12/31/02,4880000,4500000,30075
15951,3/31/02,4940000,4590000,30076
15951,6/30/02,5130000,4770000,30077
15951,9/30/02,4890000,4510000,30078
15953,12/31/02,236235,210590,30079
15953,3/31/02,235121,211010,30080
15953,6/30/02,234177,209861,30081
15953,9/30/02,240661,215867,30082
15956,3/31/02,645489,566820,30083
15956,6/30/02,641404,560745,30084
15956,9/30/02,611274,528667,30085
15957,12/31/02,2030000,1880000,30086
15957,3/31/02,2060000,1870000,30087
15957,6/30/02,2060000,1880000,30088
15957,9/30/02,2060000,1880000,30089
1596,12/31/02,10733,2565,30090
1596,3/31/02,9473,1056,30091
1596,6/30/02,9619,1341,30092
1596,9/30/02,9804,1643,30093
15960,12/31/02,21800000,19700000,30094
15960,3/31/02,21100000,19100000,30095
15960,6/30/02,20100000,18100000,30096
15960,9/30/02,22600000,20500000,30097
15964,3/31/02,264370,231026,30098
15964,6/30/02,266242,232287,30099
15964,9/30/02,270036,235166,30100
15966,12/31/02,317318,279010,30101
15966,3/31/02,293405,257466,30102
15966,6/30/02,306819,270158,30103
15966,9/30/02,312083,274788,30104
15968,12/31/02,2460000,2230000,30105
15968,3/31/02,2480000,2300000,30106
15968,6/30/02,2520000,2300000,30107
15968,9/30/02,2470000,2240000,30108
15969,12/31/02,167537,145538,30109
15969,3/31/02,152764,131964,30110
15969,6/30/02,160592,139539,30111
15969,9/30/02,165024,143315,30112
1597,12/31/02,162099,147853,30113
1597,3/31/02,150704,137472,30114
1597,6/30/02,156487,142719,30115
1597,9/30/02,162470,148032,30116
15970,12/31/02,513024,446172,30117
15970,3/31/02,454036,390325,30118
15970,6/30/02,465733,401060,30119
15970,9/30/02,490742,425190,30120
15975,12/31/02,414577,372376,30121
15975,3/31/02,352342,311702,30122
15975,6/30/02,414233,372523,30123
15975,9/30/02,417842,375133,30124
15977,12/31/02,280883,256338,30125
15977,3/31/02,249315,227554,30126
15977,6/30/02,257270,235470,30127
15977,9/30/02,257577,233190,30128
15978,12/31/02,194948,179018,30129
15978,3/31/02,168381,153259,30130
15978,6/30/02,173536,157891,30131
15978,9/30/02,179052,163103,30132
15983,12/31/02,250037,214896,30133
15983,3/31/02,248864,214403,30134
15983,6/30/02,248917,213783,30135
15983,9/30/02,251157,216490,30136
15985,12/31/02,21000000,19200000,30137
15985,3/31/02,16900000,15500000,30138
15985,6/30/02,18800000,17200000,30139
15985,9/30/02,20300000,18700000,30140
15986,12/31/02,6900000,6350000,30141
15986,3/31/02,6120000,5660000,30142
15986,6/30/02,6420000,5920000,30143
15986,9/30/02,6840000,6320000,30144
15987,12/31/02,190280,172723,30145
15987,3/31/02,171602,156143,30146
15987,6/30/02,179013,162806,30147
15987,9/30/02,183284,166341,30148
15988,12/31/02,736140,672404,30149
15988,3/31/02,741874,680327,30150
15988,6/30/02,764340,698508,30151
15988,9/30/02,724785,655799,30152
1599,12/31/02,44699,41382,30153
1599,3/31/02,39980,36893,30154
1599,6/30/02,41956,38812,30155
1599,9/30/02,43986,40728,30156
15990,12/31/02,264492,229535,30157
15990,3/31/02,247784,212964,30158
15990,6/30/02,255052,220410,30159
15990,9/30/02,261152,226741,30160
15995,12/31/02,780886,714780,30161
15995,6/30/02,735992,675100,30162
15995,9/30/02,755740,691542,30163
15995,3/31/02,706748,648599,30164
160,12/31/02,157652,141450,30165
160,3/31/02,151518,135857,30166
160,6/30/02,147422,131215,30167
160,9/30/02,150495,133947,30168
1600,12/31/02,65689,58476,30169
1600,3/31/02,59455,52044,30170
1600,6/30/02,60677,53940,30171
1600,9/30/02,64017,57201,30172
16001,12/31/02,284049,262671,30173
16001,3/31/02,283033,263236,30174
16001,6/30/02,281491,261167,30175
16001,9/30/02,283890,262955,30176
16004,3/31/02,1940000,1800000,30177
16004,6/30/02,1970000,1820000,30178
16004,9/30/02,2000000,1850000,30179
16004,12/31/02,2930000,2660000,30180
16012,12/31/02,2930000,2660000,30181
16012,3/31/02,2770000,2520000,30182
16012,6/30/02,2790000,2540000,30183
16012,9/30/02,2900000,2640000,30184
16018,12/31/02,7980000,7110000,30185
16018,3/31/02,7880000,7070000,30186
16018,6/30/02,7920000,7070000,30187
16018,9/30/02,8030000,7150000,30188
16022,12/31/02,11300000,9770000,30189
16022,3/31/02,9380000,8180000,30190
16022,6/30/02,10300000,9040000,30191
16022,9/30/02,10000000,8670000,30192
16026,12/31/02,2990000,2550000,30193
16026,3/31/02,2810000,2390000,30194
16026,6/30/02,2860000,2430000,30195
16026,9/30/02,2940000,2510000,30196
16030,12/31/02,202715,175883,30197
16030,3/31/02,202927,176990,30198
16030,6/30/02,209362,182968,30199
16030,9/30/02,204962,178136,30200
16032,12/31/02,306038,283875,30201
16032,3/31/02,284928,264752,30202
16032,6/30/02,296006,275262,30203
16032,9/30/02,301519,280150,30204
16038,12/31/02,10800000,10200000,30205
16038,3/31/02,9150000,8690000,30206
16038,6/30/02,9640000,9120000,30207
16038,9/30/02,10600000,9990000,30208
16039,12/31/02,143931,131219,30209
16039,3/31/02,137300,125719,30210
16039,6/30/02,145256,133088,30211
16039,9/30/02,145547,132865,30212
1604,12/31/02,76679,70481,30213
1604,3/31/02,71200,65515,30214
1604,6/30/02,70126,64378,30215
1604,9/30/02,73742,67828,30216
16040,12/31/02,104384,96806,30217
16040,3/31/02,99434,91929,30218
16040,6/30/02,98855,91200,30219
16040,9/30/02,102666,94901,30220
16045,12/31/02,1340000,1190000,30221
16045,3/31/02,1050000,953780,30222
16045,6/30/02,1040000,900551,30223
16045,9/30/02,1020000,875358,30224
16049,12/31/02,1630000,1500000,30225
16049,3/31/02,1500000,1380000,30226
16049,6/30/02,1540000,1420000,30227
16049,9/30/02,1590000,1470000,30228
16068,12/31/02,5740000,5180000,30229
16068,3/31/02,6330000,5780000,30230
16068,6/30/02,5930000,5390000,30231
16068,9/30/02,5810000,5250000,30232
1607,12/31/02,247808,228492,30233
1607,3/31/02,221002,203666,30234
1607,6/30/02,227954,209710,30235
1607,9/30/02,238394,219021,30236
16073,12/31/02,1080000,949733,30237
16073,3/31/02,1060000,926183,30238
16073,6/30/02,1070000,949734,30239
16073,9/30/02,1200000,1080000,30240
16075,3/31/02,130694,119723,30241
16075,6/30/02,130643,118759,30242
16075,9/30/02,137910,125322,30243
16075,12/31/02,145054,132478,30244
16079,12/31/02,177908,159623,30245
16079,3/31/02,173468,155225,30246
16079,6/30/02,171376,152684,30247
16079,9/30/02,171086,152719,30248
1608,12/31/02,25559,22607,30249
1608,3/31/02,22521,19643,30250
1608,6/30/02,22969,20041,30251
1608,9/30/02,22471,19536,30252
16082,12/31/02,38391,33817,30253
16082,3/31/02,33765,29324,30254
16082,6/30/02,35970,31520,30255
16082,9/30/02,37079,32385,30256
16089,12/31/02,137467,125960,30257
16089,3/31/02,147104,137432,30258
16089,6/30/02,148380,138599,30259
16089,9/30/02,138237,127014,30260
1609,12/31/02,105689,92405,30261
1609,3/31/02,97589,85944,30262
1609,6/30/02,99590,86985,30263
1609,9/30/02,105028,91004,30264
16094,12/31/02,25530,21561,30265
16094,3/31/02,22810,18966,30266
16094,6/30/02,22545,18572,30267
16094,9/30/02,24186,20098,30268
161,12/31/02,193562,175791,30269
161,3/31/02,182966,169817,30270
161,6/30/02,190240,173236,30271
161,9/30/02,193716,176488,30272
1610,12/31/02,146314,129886,30273
1610,3/31/02,133220,118716,30274
1610,6/30/02,140308,124758,30275
1610,9/30/02,138605,122313,30276
16100,12/31/02,3910000,3200000,30277
16100,3/31/02,3900000,3360000,30278
16100,6/30/02,4120000,3540000,30279
16100,9/30/02,4350000,3740000,30280
16101,12/31/02,289967,263804,30281
16101,3/31/02,257336,234033,30282
16101,6/30/02,272312,247783,30283
16101,9/30/02,270787,244746,30284
16103,12/31/02,21815,19549,30285
16103,3/31/02,22116,20005,30286
16103,6/30/02,22132,19893,30287
16103,9/30/02,21877,19609,30288
16107,12/31/02,78248,72555,30289
16107,3/31/02,80031,74789,30290
16107,6/30/02,79397,73923,30291
16107,9/30/02,78218,72575,30292
1611,12/31/02,73501,62475,30293
1611,3/31/02,69219,59192,30294
1611,6/30/02,70790,60081,30295
1611,9/30/02,70789,59682,30296
16110,12/31/02,23304,21117,30297
16110,3/31/02,21793,19824,30298
16110,6/30/02,22407,20257,30299
16110,9/30/02,23289,21165,30300
16111,12/31/02,321281,292265,30301
16111,3/31/02,300299,274587,30302
16111,6/30/02,286057,258370,30303
16111,9/30/02,298653,269588,30304
16112,12/31/02,355583,329625,30305
16112,3/31/02,308417,283301,30306
16112,6/30/02,330640,305285,30307
16112,9/30/02,333303,307923,30308
16114,12/31/02,59630,52616,30309
16114,3/31/02,59175,52575,30310
16114,6/30/02,57721,50830,30311
16114,9/30/02,58108,51005,30312
16115,12/31/02,13972,12446,30313
16115,3/31/02,13025,11566,30314
16115,6/30/02,12816,11298,30315
16115,9/30/02,13239,11724,30316
16116,12/31/02,41015,37109,30317
16116,3/31/02,40985,37281,30318
16116,6/30/02,40228,36364,30319
16116,9/30/02,41465,37549,30320
16119,12/31/02,102238,88973,30321
16119,3/31/02,100221,88847,30322
16119,6/30/02,98490,86306,30323
16119,9/30/02,100260,87020,30324
1612,3/31/02,23912,20773,30325
1612,6/30/02,24501,21186,30326
1612,12/31/02,27922,24845,30327
1612,9/30/02,25572,22133,30328
16120,12/31/02,28583,25448,30329
16120,3/31/02,28592,25583,30330
16120,6/30/02,28671,25568,30331
16120,9/30/02,28674,25504,30332
16124,12/31/02,24818,21866,30333
16124,3/31/02,25273,22361,30334
16124,6/30/02,25949,23042,30335
16124,9/30/02,25995,23009,30336
16125,12/31/02,89506,81317,30337
16125,3/31/02,84871,77770,30338
16125,6/30/02,85403,78092,30339
16125,9/30/02,86774,78750,30340
16126,12/31/02,185284,172696,30341
16126,3/31/02,153009,142048,30342
16126,6/30/02,162530,150745,30343
16126,9/30/02,168621,156338,30344
16127,12/31/02,286604,258417,30345
16127,3/31/02,300826,267965,30346
16127,6/30/02,293111,257566,30347
16127,9/30/02,288116,257595,30348
16130,12/31/02,2050000,1620000,30349
16130,3/31/02,1830000,1420000,30350
16130,6/30/02,1900000,1480000,30351
16130,9/30/02,2020000,1590000,30352
16133,3/31/02,52588,44397,30353
16133,12/31/02,54524,44499,30354
16133,6/30/02,52296,42511,30355
16133,9/30/02,50746,40771,30356
16151,12/31/02,40151,37186,30357
16151,3/31/02,36334,33579,30358
16151,6/30/02,40227,37403,30359
16151,9/30/02,38636,35713,30360
16152,12/31/02,104805,95180,30361
16152,3/31/02,106922,97708,30362
16152,6/30/02,108669,99073,30363
16152,9/30/02,102003,92027,30364
16154,12/31/02,38584,35013,30365
16154,3/31/02,35684,32638,30366
16154,6/30/02,36514,33260,30367
16154,9/30/02,36116,32661,30368
1616,12/31/02,42792,37223,30369
1616,3/31/02,42669,37299,30370
1616,6/30/02,41745,36305,30371
1616,9/30/02,42513,36927,30372
16160,12/31/02,573792,494911,30373
16160,3/31/02,517295,442356,30374
16160,6/30/02,537469,461865,30375
16160,9/30/02,527977,450639,30376
16161,12/31/02,52028,45618,30377
16161,3/31/02,50074,44313,30378
16161,6/30/02,49010,42890,30379
16161,9/30/02,49331,42982,30380
16162,12/31/02,137829,128846,30381
16162,3/31/02,128773,120485,30382
16162,6/30/02,131671,122884,30383
16162,9/30/02,129190,120125,30384
16167,12/31/02,48293,44785,30385
16167,3/31/02,47468,43700,30386
16167,6/30/02,46872,43047,30387
16167,9/30/02,48437,44881,30388
16168,12/31/02,99583,87917,30389
16168,3/31/02,102730,91778,30390
16168,6/30/02,98084,86732,30391
16168,9/30/02,101804,90228,30392
1617,12/31/02,273709,255912,30393
1617,3/31/02,224407,210126,30394
1617,6/30/02,236672,220306,30395
1617,9/30/02,258675,240997,30396
16170,12/31/02,57368,52722,30397
16170,3/31/02,55465,51097,30398
16170,6/30/02,55497,50946,30399
16170,9/30/02,55901,51338,30400
16171,12/31/02,185144,167135,30401
16171,3/31/02,188147,172439,30402
16171,6/30/02,192848,175910,30403
16171,9/30/02,187647,170041,30404
16175,12/31/02,340456,308086,30405
16175,3/31/02,321294,292299,30406
16175,6/30/02,324257,293532,30407
16175,9/30/02,340901,308938,30408
16176,12/31/02,46791,40909,30409
16176,3/31/02,42221,36693,30410
16176,6/30/02,44479,38824,30411
16176,9/30/02,45884,40095,30412
16177,12/31/02,85769,75537,30413
16177,3/31/02,82030,73306,30414
16177,6/30/02,81340,71993,30415
16177,9/30/02,81396,71388,30416
16179,12/31/02,79443,72825,30417
16179,3/31/02,76900,70663,30418
16179,6/30/02,76329,69854,30419
16179,9/30/02,78327,71796,30420
16182,12/31/02,55044,48701,30421
16182,3/31/02,52301,46311,30422
16182,6/30/02,51605,45441,30423
16182,9/30/02,51607,45270,30424
16185,12/31/02,40452,34115,30425
16185,3/31/02,39821,33849,30426
16185,6/30/02,40234,34076,30427
16185,9/30/02,39878,33647,30428
16187,12/31/02,34247,30692,30429
16187,3/31/02,29721,26490,30430
16187,6/30/02,32969,29599,30431
16187,9/30/02,35595,32070,30432
16188,12/31/02,7753,6586,30433
16188,3/31/02,8088,6965,30434
16188,6/30/02,7303,6158,30435
16188,9/30/02,7487,6327,30436
1619,12/31/02,42308,34083,30437
1619,3/31/02,43425,35416,30438
1619,6/30/02,42805,34697,30439
1619,9/30/02,39950,31727,30440
16191,12/31/02,852895,779556,30441
16191,3/31/02,796419,724356,30442
16191,6/30/02,798658,729327,30443
16191,9/30/02,822577,752302,30444
16193,12/31/02,26699,23567,30445
16193,3/31/02,25910,22898,30446
16193,6/30/02,25721,22647,30447
16193,9/30/02,25977,22843,30448
16195,12/31/02,139460,126314,30449
16195,3/31/02,130151,117725,30450
16195,6/30/02,136287,123435,30451
16195,9/30/02,138676,125718,30452
16198,12/31/02,57993,49351,30453
16198,3/31/02,56675,48313,30454
16198,6/30/02,56174,47511,30455
16198,9/30/02,57423,48530,30456
16201,12/31/02,63919,56717,30457
16201,3/31/02,59593,52832,30458
16201,6/30/02,60066,53025,30459
16201,9/30/02,60503,53146,30460
16202,12/31/02,7957,7287,30461
16202,3/31/02,7404,6766,30462
16202,6/30/02,7171,6526,30463
16202,9/30/02,6988,6335,30464
